CASE,OFFENSE,OFFENSE DESCRIPTION,REPORT DATE,OCCUR DATE,DAY OF WEEK ,LOCATION ,Location 1
SL2013189657,5404-0,TRAFFIC,12/01/2013 02:18:00 AM,12/01/2013 02:18:00 AM,1,"700 W 1300 S
Salt Lake City, Utah
(40.7415892840005, -111.91120502499967)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201314157,5499-8,TRAFFIC,01/28/2013 01:21:00 PM,01/28/2013 12:00:00 AM,2,"2100 S 1000 E
Salt Lake City, Utah
(40.72531284000047, -111.8627005509997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201351284,5499-8,TRAFFIC,04/05/2013 07:17:00 PM,04/05/2013 12:00:00 AM,6,"2200 S 1300 E
Salt Lake City, Utah
(40.72281101700048, -111.85368533999969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201393330,5499-7,TRAFFIC,06/17/2013 08:04:00 AM,06/17/2013 08:04:00 AM,2,"400 S CHEYENNE ST
Salt Lake City, Utah
(40.76055442800049, -111.9343135739997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201380696,5499-8,TRAFFIC,05/27/2013 12:32:00 PM,05/27/2013 12:00:00 AM,2,"REDWOOD RD / CALIFORNIA AVE
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201383481,5499-6,TRAFFIC,06/01/2013 03:49:00 AM,06/01/2013 03:49:00 AM,7,"1ST AVE / STATE ST
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013196709,5499-8,TRAFFIC,12/14/2013 10:36:00 AM,12/14/2013 10:36:00 AM,7,"600 N 300 W
Salt Lake City, Utah
(40.78249996900047, -111.89966080499971)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013152513,5499-12,TRAFFIC,09/20/2013 07:23:00 AM,09/20/2013 07:23:00 AM,6,"600 S 400 W
Salt Lake City, Utah
(40.75621002300045, -111.90265424899968)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201355888,5499-2,TRAFFIC,04/13/2013 11:21:00 PM,04/13/2013 11:21:00 PM,7,"700 E 12TH AVE
Salt Lake City, Utah
(40.78295432200048, -111.86843702699969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013125394,5499-8,TRAFFIC,08/06/2013 06:15:00 PM,08/06/2013 12:00:00 AM,3,"1700 S PIONEER RD
Salt Lake City, Utah
(40.73302310100047, -111.95803281999969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013121865,5404-0,TRAFFIC,07/31/2013 10:05:00 PM,07/31/2013 10:05:00 PM,4,"400 S 500 W
Salt Lake City, Utah
(40.7605234290005, -111.90552442599972)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201354001,5499-8,TRAFFIC,04/10/2013 05:30:00 PM,04/10/2013 05:30:00 PM,4,"1100 E 3300 S
Salt Lake City, Utah
(40.6998639090005, -111.85962019399972)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013201812,5499-8,TRAFFIC,12/23/2013 02:35:00 PM,12/23/2013 02:35:00 PM,2,"400 W 500 S
Salt Lake City, Utah
(40.75851873100049, -111.90275578899968)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201394309,5499-0,TRAFFIC,06/18/2013 06:27:00 PM,06/18/2013 12:00:00 AM,3,"300 W HOPE AVE
Salt Lake City, Utah
(40.738918948000446, -111.89981512799972)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201398334,5499-7,TRAFFIC,06/25/2013 09:37:00 AM,06/25/2013 12:00:00 AM,3,"400 S 200 E
Salt Lake City, Utah
(40.760492429000465, -111.8853928369997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201331967,5404-0,TRAFFIC,03/02/2013 03:00:00 AM,03/02/2013 03:00:00 AM,7,"GALLIVAN AVE / STATE ST
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201385523,5499-7,TRAFFIC,06/04/2013 02:03:00 PM,06/04/2013 02:03:00 PM,3,"2800 E PARLEYS WAY
Salt Lake City, Utah
(40.7159255790005, -111.80968675599968)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013180796,5401-0,TRAFFIC,11/13/2013 01:03:00 PM,11/13/2013 01:03:00 PM,4,"2100 S 1100 E
Salt Lake City, Utah
(40.725304218000474, -111.8596637069997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013168766,5499-7,TRAFFIC,10/21/2013 04:23:00 PM,10/21/2013 04:23:00 PM,2,"MERRIMAC AVE / MAIN ST
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201366904,5499-5,TRAFFIC,05/03/2013 08:58:00 PM,05/03/2013 08:58:00 PM,6,"1200 W 500 N
Salt Lake City, Utah
(40.78021905200046, -111.92554847099967)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201342633,5499-2,TRAFFIC,03/21/2013 12:55:00 PM,03/21/2013 12:00:00 AM,5,"400 S 300 W
Salt Lake City, Utah
(40.760572141000466, -111.89972319799966)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013175020,5499-8,TRAFFIC,11/02/2013 08:40:00 AM,11/02/2013 08:40:00 AM,7,"1400 W NORTH TEMPLE ST
Salt Lake City, Utah
(40.77166859500045, -111.93260039899968)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201323062,5403-0,TRAFFIC,02/13/2013 06:55:00 PM,02/13/2013 06:55:00 PM,4,"800 W 800 S
Salt Lake City, Utah
(40.75196064000045, -111.91418536899971)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201328656,5499-6,TRAFFIC,02/24/2013 01:35:00 PM,02/24/2013 01:35:00 PM,1,"1700 S 900 W
Salt Lake City, Utah
(40.73340400800049, -111.9168930839997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201320826,5499-8,TRAFFIC,02/09/2013 04:17:00 PM,02/09/2013 12:00:00 AM,7,"1300 S 300 W
Salt Lake City, Utah
(40.775853682000445, -111.9262605449997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013193109,5499-7,TRAFFIC,12/07/2013 12:20:00 PM,12/07/2013 12:20:00 PM,7,"1600 W 700 N
Salt Lake City, Utah
(40.784610312000495, -111.93710838799967)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013108336,5499-12,TRAFFIC,07/10/2013 10:20:00 PM,07/10/2013 07:27:00 PM,4,"1300 N BECK ST
Salt Lake City, Utah
(40.79722925700048, -111.90707226499967)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201381553,5499-7,TRAFFIC,05/28/2013 11:42:00 PM,05/28/2013 12:00:00 AM,3,"300 W 400 S
Salt Lake City, Utah
(40.760689053000476, -111.89979164699969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013167660,5499-8,TRAFFIC,10/19/2013 11:54:00 AM,10/19/2013 12:00:00 AM,7,"700 E 1300 S
Salt Lake City, Utah
(40.74163717900046, -111.87105872399968)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201314557,5499-7,TRAFFIC,01/29/2013 08:41:00 AM,01/29/2013 08:41:00 AM,3,"2300 S 700 E
Salt Lake City, Utah
(40.720801114000494, -111.8712667429997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013110222,5499-84,TRAFFIC,07/13/2013 03:09:00 PM,07/13/2013 03:09:00 PM,7,"700 N TERMINAL NORTHBOUND DR
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013139722,5499-8,TRAFFIC,08/29/2013 08:15:00 PM,08/29/2013 12:00:00 AM,5,"300 S STATE ST
Salt Lake City, Utah
(40.7627420660005, -111.8882624529997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201339200,5499-7,TRAFFIC,03/15/2013 12:18:00 PM,03/15/2013 12:18:00 PM,6,"1000 W 1700 S
Salt Lake City, Utah
(40.733529563000445, -111.91919830499967)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013119759,5404-0,TRAFFIC,07/28/2013 03:18:00 AM,07/28/2013 03:18:00 AM,1,"300 N 900 W
Salt Lake City, Utah
(40.77593262300047, -111.91681207199969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013190774,5499-6,TRAFFIC,12/03/2013 10:49:00 AM,12/03/2013 10:48:00 AM,3,"3800 W 600 N
Salt Lake City, Utah
(40.78239485300048, -111.92297345699967)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013120135,5499-7,TRAFFIC,07/28/2013 08:16:00 PM,07/28/2013 12:00:00 AM,1,"600 W NORTH TEMPLE ST
Salt Lake City, Utah
(40.7716254070005, -111.90906785399972)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013128406,5499-12,TRAFFIC,08/11/2013 08:45:00 AM,08/11/2013 08:45:00 AM,1,"GREEN ST / CRYSTAL AVE
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013197380,5499-8,TRAFFIC,12/15/2013 03:58:00 PM,12/15/2013 03:58:00 PM,1,"1700 S MAIN ST
Salt Lake City, Utah
(40.73342166700047, -111.89113274199968)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013195893,5403-0,TRAFFIC,12/12/2013 09:02:00 PM,12/12/2013 09:02:00 PM,5,"300 W 400 S
Salt Lake City, Utah
(40.760689053000476, -111.89979164699969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201347014,5499-7,TRAFFIC,03/29/2013 12:09:00 PM,03/29/2013 12:00:00 AM,6,"700 E 600 S
Salt Lake City, Utah
(40.75629676900047, -111.87094740199967)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL20134189,5499-84,TRAFFIC,01/09/2013 09:29:00 AM,01/09/2013 08:56:00 AM,4,"100N 2400W
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013164002,5499-7,TRAFFIC,10/12/2013 11:52:00 AM,10/12/2013 12:00:00 AM,7,"200 W 2100 S
Salt Lake City, Utah
(40.725460985000495, -111.89718773699968)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013127830,5499-8,TRAFFIC,08/10/2013 10:09:00 AM,08/10/2013 12:00:00 AM,7,"500 N TERMINAL NORTHBOUND DR
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201399343,5401-0,TRAFFIC,06/26/2013 10:34:00 PM,06/26/2013 10:34:00 PM,4,"900 S 400 E
Salt Lake City, Utah
(40.749700738000456, -111.87965516099968)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201323430,5401-0,TRAFFIC,02/14/2013 02:20:00 PM,02/14/2013 02:20:00 PM,5,"700 N TERMINAL NORTHBOUND DR
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201347504,5404-0,TRAFFIC,03/30/2013 01:58:00 AM,03/30/2013 01:46:00 AM,7,"800 W SOUTH TEMPLE ST
Salt Lake City, Utah
(40.76933693600046, -111.8677838429997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013194092,5401-0,TRAFFIC,12/09/2013 02:48:00 PM,12/09/2013 02:48:00 PM,2,"1100 E 1300 S
Salt Lake City, Utah
(40.741615037000486, -111.85947840999967)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013180944,5499-8,TRAFFIC,11/13/2013 05:52:00 PM,11/13/2013 05:52:00 PM,4,"1300 S FOOTHILL DR
Salt Lake City, Utah
(40.74157376500045, -111.82724499999966)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201342215,5499-0,TRAFFIC,03/20/2013 06:02:00 PM,03/20/2013 12:00:00 AM,4,"1900 S STATE ST
Salt Lake City, Utah
(40.72857095000046, -111.88827672699966)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013158162,5499-7,TRAFFIC,10/01/2013 09:05:00 AM,10/01/2013 12:00:00 AM,3,"500 S 1100 E
Salt Lake City, Utah
(40.75831356100048, -111.85963234199971)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201325640,5499-6,TRAFFIC,02/18/2013 05:23:00 PM,02/18/2013 05:23:00 PM,2,"3800 W TERMINAL WESTBOUND DR
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201321008,5499-8,TRAFFIC,02/09/2013 07:24:00 PM,02/09/2013 12:00:00 AM,7,"1100 E 2100 S
Salt Lake City, Utah
(40.72536717000048, -111.85950943799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013180772,5401-0,TRAFFIC,11/13/2013 12:06:00 PM,11/13/2013 12:06:00 PM,4,"100 E EDGECOMBE DR
Salt Lake City, Utah
(40.78746522600045, -111.88870537499969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201365915,5499-7,TRAFFIC,05/02/2013 08:51:00 AM,05/02/2013 12:00:00 AM,5,"200 W 800 S
Salt Lake City, Utah
(40.75198643200048, -111.8970078379997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL20134692,5499-7,TRAFFIC,01/10/2013 08:21:00 AM,01/10/2013 12:00:00 AM,5,"1600 E MAYFAIR CIR
Salt Lake City, Utah
(40.741742041000464, -111.84459668899967)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL20131207,5499-7,TRAFFIC,01/03/2013 11:17:00 AM,01/03/2013 11:17:00 AM,5,"300 W 800 S
Salt Lake City, Utah
(40.751999198000476, -111.89980679499968)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201314041,5499-7,TRAFFIC,01/28/2013 10:06:00 AM,01/28/2013 12:00:00 AM,2,"BECK ST / EVERETT AVE
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013182091,5499-8,TRAFFIC,11/15/2013 07:27:00 PM,11/15/2013 07:27:00 PM,6,"CRANDALL AVE / HIGHLAND DR
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013133716,5499-8,TRAFFIC,08/20/2013 07:05:00 AM,08/20/2013 12:00:00 AM,3,"F ST / SOUTH TEMPLE ST
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201393366,5401-0,TRAFFIC,06/17/2013 11:23:00 AM,06/17/2013 11:23:00 AM,2,"400 S 500 E
Salt Lake City, Utah
(40.76046169800048, -111.8768161429997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013187869,5499-8,TRAFFIC,11/27/2013 07:48:00 AM,11/27/2013 07:48:00 AM,4,"MAIN ST / PAXTON AVE
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201317285,5403-0,TRAFFIC,02/03/2013 01:00:00 AM,02/03/2013 01:00:00 AM,1,"00 E 300 S
Salt Lake City, Utah
(40.762783286000456, -111.88679016899971)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL20131627,5499-84,TRAFFIC,01/04/2013 09:16:00 AM,01/04/2013 09:16:00 AM,6,"300N N 2370 W
Salt Lake City, Utah
(40.77597639400045, -111.95742460599968)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201321997,5499-0,TRAFFIC,02/11/2013 05:27:00 PM,02/11/2013 12:00:00 AM,2,"1700 S REDWOOD RD
Salt Lake City, Utah
(40.7330538060005, -111.93907347099969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013156284,5499-8,TRAFFIC,09/27/2013 03:42:00 PM,09/27/2013 12:00:00 AM,6,"600 N 900 W
Salt Lake City, Utah
(40.78249996900047, -111.91681206899972)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013112638,5499-6,TRAFFIC,07/17/2013 12:27:00 PM,07/17/2013 12:27:00 PM,4,"1000 W 400 S
Salt Lake City, Utah
(40.76069791000049, -111.91972533599971)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013185074,5499-8,TRAFFIC,11/21/2013 05:47:00 PM,11/21/2013 12:00:00 AM,5,"600 E 600 S
Salt Lake City, Utah
(40.7562863870005, -111.87372903399967)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013339,5499-7,TRAFFIC,01/01/2013 04:28:00 PM,01/01/2013 04:28:00 PM,3,"800 S 900 W
Salt Lake City, Utah
(40.751843729000484, -111.9168656009997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201350080,5499-6,TRAFFIC,04/03/2013 08:19:00 PM,04/03/2013 08:19:00 PM,4,"KENSINGTON AVE / STATE ST
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013168707,5499-7,TRAFFIC,10/21/2013 02:10:00 PM,10/21/2013 02:10:00 PM,2,"8TH AVE / I ST
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL20134933,5499-7,TRAFFIC,01/10/2013 04:05:00 PM,01/10/2013 04:05:00 PM,5,"1300 S / 300 E
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013107274,5499-7,TRAFFIC,07/09/2013 06:41:00 AM,07/09/2013 06:41:00 AM,3,"1700 S REDWOOD RD
Salt Lake City, Utah
(40.7330538060005, -111.93907347099969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013131493,5499-6,TRAFFIC,08/16/2013 11:27:00 AM,08/16/2013 11:27:00 AM,6,"700 N TERMINAL DR
Salt Lake City, Utah
(40.78341093300048, -111.98068675399969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013158344,5499-7,TRAFFIC,10/01/2013 03:15:00 PM,10/01/2013 12:00:00 AM,3,"1100 W 600 N
Salt Lake City, Utah
(40.78242002100046, -111.9226744129997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201357162,5499-12,TRAFFIC,04/16/2013 03:33:00 PM,04/16/2013 03:00:00 PM,3,"1300 W NORTH TEMPLE ST
Salt Lake City, Utah
(40.771646656000485, -111.92890761599966)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013127033,5401-0,TRAFFIC,08/09/2013 07:20:00 AM,08/09/2013 07:20:00 AM,6,"500 E 1700 S
Salt Lake City, Utah
(40.733493318000455, -111.8766385459997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013831,5499-8,TRAFFIC,01/02/2013 04:55:00 PM,01/02/2013 04:55:00 PM,4,"200 W 400 S
Salt Lake City, Utah
(40.7606971670005, -111.89692812799967)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL20135939,5499-6,TRAFFIC,01/12/2013 12:32:00 PM,01/12/2013 12:15:00 PM,7,"700 N TERMINAL NORTHBOUND DR
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201332643,5499-7,TRAFFIC,03/04/2013 07:55:00 AM,03/04/2013 12:00:00 AM,2,"1800 S FOOTHILL DR
Salt Lake City, Utah
(40.73127443700048, -111.81853480999968)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013158503,5499-7,TRAFFIC,10/01/2013 07:12:00 PM,10/01/2013 12:00:00 AM,3,"2800 S HIGHLAND DR
Salt Lake City, Utah
(40.710628923000456, -111.8546617069997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201322973,5499-7,TRAFFIC,02/13/2013 04:38:00 PM,02/13/2013 12:00:00 AM,4,"100 W 1300 S
Salt Lake City, Utah
(40.74162837200049, -111.89405848899969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL20136799,5499-7,TRAFFIC,01/14/2013 09:08:00 AM,01/14/2013 09:08:00 AM,2,"1300 S 1700 E
Salt Lake City, Utah
(40.741560447000495, -111.8422932039997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013151586,5499-8,TRAFFIC,09/18/2013 01:43:00 PM,09/18/2013 01:43:00 PM,4,"300 W NORTH TEMPLE ST
Salt Lake City, Utah
(40.771544221000454, -111.89979869899969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201386205,5401-0,TRAFFIC,06/05/2013 05:05:00 PM,06/05/2013 05:05:00 PM,4,"900 E 200 S
Salt Lake City, Utah
(40.74955054500049, -111.8854063929997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013146258,5499-7,TRAFFIC,09/09/2013 02:24:00 PM,09/09/2013 12:00:00 AM,2,"200 S 500 E
Salt Lake City, Utah
(40.76493388600045, -111.8768138849997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013147223,5499-7,TRAFFIC,09/11/2013 12:12:00 AM,09/11/2013 12:12:00 AM,4,"600 S MAIN ST
Salt Lake City, Utah
(40.75621004700048, -111.89123346199972)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201324832,5404-0,TRAFFIC,02/16/2013 11:19:00 PM,02/16/2013 11:19:00 PM,7,"1500 W 500 S
Salt Lake City, Utah
(40.78021852600045, -111.93361094999972)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013142501,5499-6,TRAFFIC,09/03/2013 06:35:00 PM,09/03/2013 06:35:00 PM,3,"NORTH TEMPLE/FAIRPARK DRIVE
Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201333067,5499-12,TRAFFIC,03/04/2013 11:08:00 PM,03/04/2013 11:08:00 PM,2,"100 N 900 W
Salt Lake City, Utah
(40.771743340000455, -111.91681207499971)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013190068,5499-6,TRAFFIC,12/02/2013 05:58:00 AM,12/02/2013 05:58:00 AM,2,"600 N 800 W
Salt Lake City, Utah
(40.78249111100047, -111.91394245299966)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL201320964,5499-7,TRAFFIC,02/09/2013 06:49:00 PM,02/09/2013 12:00:00 AM,7,"200 N STATE ST
Salt Lake City, Utah
(40.773691844000496, -111.8881912059997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013114739,5499-7,TRAFFIC,07/20/2013 11:35:00 AM,07/20/2013 11:35:00 AM,7,"900 E 2100 S
Salt Lake City, Utah
(40.72539374100046, -111.8652398109997)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013116335,5499-0,TRAFFIC,07/23/2013 03:43:00 AM,07/23/2013 12:00:00 AM,3,"1500 E 2100 S
Salt Lake City, Utah
(40.72582216900048, -111.84786758199971)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013187910,5499-8,TRAFFIC,11/27/2013 09:47:00 AM,11/27/2013 09:47:00 AM,4,"5600 W 2100 S
Salt Lake City, Utah
(40.7286066690005, -112.02501271399967)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL20139108,5499-84,TRAFFIC,01/18/2013 02:58:00 PM,01/18/2013 02:50:00 PM,6,"500 NORTH 2360 WEST
Salt Lake City, Utah
(40.78036780800045, -111.95737195399971)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2013145756,5499-8,TRAFFIC,09/08/2013 04:07:00 PM,09/08/2013 12:00:00 AM,1,"700 N DOROTHEA WAY
Salt Lake City, Utah
(40.78485121600045, -111.94436020399968)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL20135415,5401-0,TRAFFIC,01/11/2013 12:04:00 PM,01/11/2013 12:04:00 PM,6,"300 E 300 S
Salt Lake City, Utah
(40.762805019000496, -111.88232015399967)","Salt Lake City, Utah
(40.66726905100046, -111.92357267799969)"
